time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-02-18T07:44:04.380Z,38.8419991,-122.8396683,2.3,0.18,md,9,64,0.004718,0.02,nc,nc72396615,2015-02-18T09:45:06.407Z,"10km WNW of Cobb, California",earthquake
2015-02-18T07:40:50.570Z,35.0578333,-118.4393333,10.9,1.08,ml,12,71,0.1046,0.1,ci,ci37318248,2015-02-20T02:58:12.351Z,"8km S of Tehachapi, California",earthquake
2015-02-18T07:30:58.310Z,34.0498333,-116.9663333,15.9,0.89,ml,29,62,0.02161,0.16,ci,ci37318240,2015-02-20T02:52:51.798Z,"7km ENE of Yucaipa, California",earthquake
2015-02-18T07:26:12.026Z,37.1632,-117.2622,13.4915,1.62,ml,15,111.9,0.187,0.1408,nn,nn00483416,2015-02-19T17:19:13.427Z,"52km WNW of Beatty, Nevada",earthquake
2015-02-18T07:17:26.000Z,63.2572,-150.4685,110.8,1.2,ml,,,,0.38,ak,ak11517115,2015-02-24T20:54:35.676Z,"77km W of Cantwell, Alaska",earthquake
2015-02-18T07:12:05.240Z,36.0586667,-117.5983333,1.1,0.86,ml,16,103,0.08859,0.33,ci,ci37318232,2015-02-18T17:12:27.921Z,"31km ENE of Little Lake, California",earthquake
2015-02-18T07:05:31.450Z,38.8069992,-122.770668,2.37,0.81,md,20,52,0.01002,0.03,nc,nc72396605,2015-02-18T08:27:01.643Z,"3km NNW of The Geysers, California",earthquake
2015-02-18T07:04:33.000Z,51.8514,-175.5576,67,1.7,ml,,,,0.29,ak,ak11517114,2015-02-24T20:54:34.985Z,"75km E of Adak, Alaska",earthquake
2015-02-18T07:01:04.150Z,33.5841667,-116.814,10.25,0.66,ml,30,47,0.04272,0.23,ci,ci37318224,2015-02-18T17:12:50.200Z,"13km WNW of Anza, California",earthquake
2015-02-18T06:55:42.000Z,63.4467,-151.1966,7.1,0.9,ml,,,,0.69,ak,ak11511531,2015-02-24T20:54:58.811Z,"112km W of Cantwell, Alaska",earthquake
2015-02-18T06:52:53.640Z,35.496,-120.8148333,3.77,1.31,md,44,42,0.06596,0.09,nc,nc72396600,2015-02-20T11:22:02.964Z,"9km NE of Cayucos, California",earthquake
2015-02-18T06:48:59.687Z,41.8631,-119.6338,8.5224,1.72,ml,5,222.76,0.151,0.1742,nn,nn00483422,2015-02-20T22:26:32.780Z,"70km SE of Lakeview, Oregon",earthquake
2015-02-18T06:46:05.800Z,19.5093,-155.0493,43.3,2,Md,,104.4,0.08983153,0.1,hv,hv60854311,2015-02-18T23:47:42.356Z,"3km S of Hawaiian Acres, Hawaii",earthquake
2015-02-18T06:37:20.000Z,61.2719,-152.117,8.4,0.5,ml,,,,0.41,ak,ak11511530,2015-02-24T20:54:14.845Z,"78km NW of Nikiski, Alaska",earthquake
2015-02-18T06:34:58.520Z,37.5746667,-118.8655,9.14,0.25,md,7,253,0.03273,0.06,nc,nc72396595,2015-02-19T00:00:07.006Z,"12km SE of Mammoth Lakes, California",earthquake
2015-02-18T06:33:41.000Z,59.5193,-151.7978,49.4,2.1,ml,,,,0.48,ak,ak11511528,2015-02-24T20:54:58.077Z,"19km SW of Homer, Alaska",earthquake
2015-02-18T06:32:41.062Z,37.1435,-117.2478,12.3601,0.53,ml,8,163.9,0.175,0.0896,nn,nn00484370,2015-02-24T00:47:10.664Z,"50km WNW of Beatty, Nevada",earthquake
2015-02-18T06:31:03.840Z,38.7928352,-122.7490005,2.04,0.84,md,14,65,0.01356,0.02,nc,nc72396590,2015-02-18T07:57:05.718Z,"1km NNE of The Geysers, California",earthquake
2015-02-18T06:29:46.840Z,41.9065,-119.659,12.696,0.43,ml,3,214.93,0.111,0.0599,nn,nn00483419,2015-02-18T07:49:05.413Z,"64km ESE of Lakeview, Oregon",earthquake
2015-02-18T06:29:25.290Z,38.7921677,-122.7486649,1.69,1.75,md,31,44,0.01291,0.04,nc,nc72396585,2015-02-18T08:21:05.883Z,"1km NNE of The Geysers, California",earthquake
2015-02-18T06:29:10.170Z,36.0356667,-117.778,1.67,0.52,ml,9,117,0.01468,0.14,ci,ci37318216,2015-02-20T02:46:29.600Z,"15km E of Coso Junction, California",earthquake
2015-02-18T06:23:19.117Z,37.1882,-117.2398,6.4851,0.07,ml,5,177.97,0.217,0.0891,nn,nn00484367,2015-02-24T00:34:42.799Z,"52km NW of Beatty, Nevada",earthquake
2015-02-18T06:19:48.660Z,34.0121667,-117.2173333,16.26,1.39,ml,64,29,0.09019,0.23,ci,ci37318208,2015-02-18T17:13:55.980Z,"6km SE of Loma Linda, California",earthquake
2015-02-18T06:17:48.300Z,45.38,-112.597,9.3,1,mc,10,158.399987328001,0.01796631,0.09,mb,mb15668326,2015-02-18T21:14:31.436Z,"18km N of Dillon, Montana",earthquake
2015-02-18T06:12:12.000Z,64.6428,-153.3806,0.6,1.6,ml,,,,0.55,ak,ak11511526,2015-02-24T20:55:00.487Z,"85km SW of Tanana, Alaska",earthquake
2015-02-18T06:11:42.200Z,19.4682,-155.5962,2.5,0.6,Md,,100.8,0.01796631,0.11,hv,hv60854301,2015-02-24T02:32:10.239Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-02-18T06:08:17.020Z,36.0571667,-117.6023333,1.67,0.57,ml,12,110,0.09183,0.13,ci,ci37318200,2015-02-20T02:43:24.550Z,"30km ENE of Little Lake, California",earthquake
2015-02-18T05:55:39.030Z,38.8101654,-122.8125,0.89,0.43,md,12,134,0.01309,0.02,nc,nc72396580,2015-02-18T07:40:03.695Z,"6km NW of The Geysers, California",earthquake
2015-02-18T05:50:25.910Z,38.8243332,-122.805336,3.25,0.46,md,8,100,0.003818,0.01,nc,nc72396575,2015-02-18T06:29:02.421Z,"6km NW of The Geysers, California",earthquake
2015-02-18T05:40:00.410Z,47.7443333,-122.719,17.64,0.72,md,10,113,0.05177,0.11,uw,uw60971146,2015-02-21T23:39:16.210Z,"5km W of Poulsbo, Washington",earthquake
2015-02-18T05:38:16.000Z,52.7665,-173.7133,215.8,3.2,ml,,,,0.42,ak,ak11511525,2015-02-26T03:16:15.271Z,"71km NNE of Atka, Alaska",earthquake
2015-02-18T05:23:15.370Z,40.3265,-121.6771667,4.97,0.47,md,10,106,0.1007,0.1,nc,nc72396570,2015-02-19T00:16:04.136Z,"25km SE of Shingletown, California",earthquake
2015-02-18T05:22:04.000Z,59.4545,-152.8954,79.1,1.6,ml,,,,0.53,ak,ak11517107,2015-02-24T20:54:34.185Z,"69km WSW of Anchor Point, Alaska",earthquake
2015-02-18T05:21:46.940Z,38.8186667,-122.7798333,2.64,0.21,md,21,53,0.005441,0.02,nc,nc72396565,2015-02-20T08:06:02.135Z,"4km W of Cobb, California",earthquake
2015-02-18T05:15:20.000Z,62.5835,-149.3975,56.7,1.1,ml,,,,0.34,ak,ak11511510,2015-02-24T20:54:59.642Z,"46km NE of Talkeetna, Alaska",earthquake
2015-02-18T05:03:09.270Z,38.8426666,-122.8791656,2.51,0.28,md,10,110,0.005559,0.04,nc,nc72396555,2015-02-18T05:04:48.240Z,"12km ENE of Cloverdale, California",earthquake
2015-02-18T04:52:49.341Z,41.846,-119.6541,6.4857,0.51,ml,4,225.15,0.152,0.196,nn,nn00483417,2015-02-18T07:33:36.072Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-18T04:52:28.340Z,38.810833,-122.8219986,2.73,0.31,md,12,63,0.005942,0.02,nc,nc72396545,2015-02-18T05:09:04.114Z,"6km WNW of The Geysers, California",earthquake
2015-02-18T04:44:53.410Z,31.2945,140.2619,117.21,4.4,mb,,106,1.854,0.75,us,usc000tsn0,2015-02-25T03:32:26.838Z,"203km SSE of Hachijo-jima, Japan",earthquake
2015-02-18T04:43:39.170Z,-8.8943,159.3182,135.08,5.4,mww,,22,0.823,0.53,us,usb000tq8s,2015-02-25T02:53:55.973Z,"88km SSW of Buala, Solomon Islands",earthquake
2015-02-18T04:41:19.020Z,-31.8306,-178.2061,47.64,4.4,mb,,136,2.588,0.49,us,usc000tsnf,2015-02-25T03:24:17.881Z,"79km SE of L'Esperance Rock, New Zealand",earthquake
2015-02-18T04:36:15.000Z,56.276,-170.6095,24.7,3.3,ml,,,,0.84,us,usc000tsv5,2015-02-26T03:15:23.763Z,"101km SSW of City of Saint Paul, Alaska",earthquake
2015-02-18T04:32:20.000Z,63.1265,-150.7821,130.1,2.2,ml,,,,0.5,ak,ak11511495,2015-02-24T20:55:01.178Z,"95km NNW of Talkeetna, Alaska",earthquake
2015-02-18T04:31:54.000Z,61.0263,-147.9948,0,1.3,ml,,,,0.52,ak,ak11511497,2015-02-24T20:55:01.911Z,"46km NE of Whittier, Alaska",earthquake
2015-02-18T04:31:33.210Z,37.8936667,-122.6391667,5.35,1.33,md,22,135,0.04517,0.07,nc,nc72396540,2015-02-20T11:17:02.336Z,"4km ESE of Bolinas, California",earthquake
2015-02-18T04:25:43.000Z,61.3568,-146.1981,29.9,1.3,ml,,,,0.44,ak,ak11511489,2015-02-24T20:54:13.075Z,"26km NNE of Valdez, Alaska",earthquake
2015-02-18T04:25:21.000Z,64.9818,-148.0632,16.9,0.6,ml,,,,0.55,ak,ak11511490,2015-02-24T20:55:03.416Z,"15km N of Ester, Alaska",earthquake
2015-02-18T04:19:21.483Z,41.8442,-119.649,7.219,0.23,ml,4,225.53,0.155,0.0703,nn,nn00483415,2015-02-18T07:27:16.855Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-18T04:10:17.000Z,51.545,178.6857,63.1,2.4,ml,,,,0.29,ak,ak11517100,2015-02-26T03:15:22.924Z,"46km SSE of Little Sitkin Island, Alaska",earthquake
2015-02-18T04:10:16.430Z,47.6055,-122.4453333,5.33,0.56,md,5,329,0.2388,0.35,uw,uw60971136,2015-02-21T20:14:08.010Z,"6km ESE of Bainbridge Island, Washington",earthquake
2015-02-18T03:58:31.000Z,63.5454,-151.143,8.2,0.9,ml,,,,0.62,ak,ak11511476,2015-02-24T20:54:12.286Z,"110km W of Cantwell, Alaska",earthquake
2015-02-18T03:57:19.480Z,37.5786667,-113.2663333,1.85,1.31,ml,6,193,0.082,0.19,uu,uu60102207,2015-02-18T21:54:55.590Z,"21km WSW of Cedar City, Utah",earthquake
2015-02-18T03:55:49.370Z,37.5725,-113.2631667,2.41,1.16,ml,5,185,0.082,0.03,uu,uu60102202,2015-02-18T21:08:11.450Z,"21km WSW of Cedar City, Utah",earthquake
2015-02-18T03:51:57.290Z,33.475,-116.5705,9.12,0.28,ml,18,134,0.03298,0.08,ci,ci37318184,2015-02-19T21:40:16.444Z,"13km SE of Anza, California",earthquake
2015-02-18T03:48:19.020Z,38.8053322,-122.7805023,0.68,1.1,md,19,58,0.007917,0.04,nc,nc72396535,2015-02-18T04:25:02.328Z,"3km NW of The Geysers, California",earthquake
2015-02-18T03:40:18.800Z,47.509,-113.8066,16.8,1.4,mc,19,136.799989056001,0.1302557,0.33,mb,mb15142175,2015-02-18T21:14:30.518Z,"22km E of Ronan, Montana",earthquake
2015-02-18T03:37:01.940Z,38.7931671,-122.7596664,2.23,0.87,md,14,70,0.02049,0.02,nc,nc72396530,2015-02-18T03:52:02.254Z,"1km N of The Geysers, California",earthquake
2015-02-18T03:33:23.550Z,36.0546667,-117.5885,7.73,0.16,ml,7,112,0.08069,0.1,ci,ci37318176,2015-02-20T02:40:59.535Z,"32km ENE of Little Lake, California",earthquake
2015-02-18T03:32:21.470Z,-7.6048,-13.586,10,4.9,mb,,102,0.833,0.51,us,usc000tsnk,2015-02-25T03:03:39.702Z,"98km ENE of Georgetown, Saint Helena",earthquake
2015-02-18T03:27:11.770Z,37.4577,-114.0509,3.3119,1.67,ml,9,72.01,0.154,0.2191,nn,nn00483401,2015-02-19T18:35:18.109Z,"32km WSW of Enterprise, Utah",earthquake
2015-02-18T03:23:56.000Z,61.3302,-145.9876,20,1.4,ml,,,,0.56,ak,ak11511474,2015-02-24T20:54:11.637Z,"29km NE of Valdez, Alaska",earthquake
2015-02-18T03:23:55.868Z,37.1873,-117.2275,6.3332,0.34,ml,10,162.24,0.221,0.0993,nn,nn00484284,2015-02-23T17:26:29.321Z,"51km NW of Beatty, Nevada",earthquake
2015-02-18T03:20:26.352Z,37.4711,-114.0534,0.4777,1.71,ml,11,73.21,0.156,0.1319,nn,nn00483592,2015-02-19T18:31:31.133Z,"31km WSW of Enterprise, Utah",earthquake
2015-02-18T03:12:58.000Z,60.0385,-152.404,83,1.6,ml,,,,0.38,ak,ak11517097,2015-02-24T20:54:31.980Z,"43km NW of Anchor Point, Alaska",earthquake
2015-02-18T03:10:14.120Z,36.0346667,-120.6013333,4.08,0.65,md,16,181,0.03432,0.06,nc,nc72396515,2015-02-18T21:14:02.496Z,"24km WSW of Coalinga, California",earthquake
2015-02-18T03:09:09.850Z,33.3903333,-116.3905,9.82,1.16,ml,44,84,0.1238,0.22,ci,ci37318168,2015-02-18T17:12:51.138Z,"15km N of Borrego Springs, California",earthquake
2015-02-18T03:01:51.400Z,33.2753333,-116.4321667,4.53,0.67,ml,23,112,0.01445,0.31,ci,ci37318152,2015-02-18T17:13:03.223Z,"6km WNW of Borrego Springs, California",earthquake
2015-02-18T03:00:34.000Z,60.8851,-149.7276,32.2,1.2,ml,,,,0.46,ak,ak11511471,2015-02-24T20:54:10.923Z,"38km SSE of Anchorage, Alaska",earthquake
2015-02-18T02:59:09.000Z,53.5449,-165.7454,36.8,1.6,ml,,,,0.99,ak,ak11517095,2015-02-24T20:54:31.238Z,"63km SE of Unalaska, Alaska",earthquake
2015-02-18T02:58:59.780Z,36.053,-117.5856667,8.24,0.09,ml,7,111,0.07848,0.08,ci,ci37318160,2015-02-19T21:36:55.771Z,"32km ENE of Little Lake, California",earthquake
2015-02-18T02:57:42.160Z,36.0561667,-117.597,1.11,0.67,ml,12,81,0.08752,0.22,ci,ci37318144,2015-02-18T17:12:56.320Z,"31km ENE of Little Lake, California",earthquake
2015-02-18T02:55:56.610Z,51.7295,178.5381,96.98,4.2,mb,,180,0.203,0.45,us,usc000tsp2,2015-03-05T03:54:23.229Z,"24km S of Little Sitkin Island, Alaska",earthquake
2015-02-18T02:53:26.000Z,61.4029,-146.4639,21.1,1.4,ml,,,,0.68,ak,ak11511468,2015-02-24T20:55:02.694Z,"30km NNW of Valdez, Alaska",earthquake
2015-02-18T02:51:17.000Z,-35.111,-70.984,106.7,3.9,ml,,,,0.34,us,usb000tq8e,2015-03-05T03:53:53.063Z,"26km ESE of Curico, Chile",earthquake
2015-02-18T02:40:31.000Z,51.9775,-177.464,85.9,2,ml,,,,0.33,ak,ak11517092,2015-02-24T20:54:30.447Z,"47km ENE of Tanaga Volcano, Alaska",earthquake
2015-02-18T02:26:08.000Z,62.3747,-150.5249,60.2,1.5,ml,,,,0.44,ak,ak11511460,2015-02-24T20:53:51.880Z,"22km WNW of Talkeetna, Alaska",earthquake
2015-02-18T02:23:09.540Z,33.95,-118.693,9.97,1.87,ml,33,144,0.1091,0.28,ci,ci37318136,2015-02-18T17:13:11.171Z,"9km S of Malibu Beach, California",earthquake
2015-02-18T02:20:37.640Z,-7.7076,-13.4636,10,5.4,mb,,45,0.916,0.75,us,usb000tq8c,2015-03-05T03:53:29.894Z,"108km ENE of Georgetown, Saint Helena",earthquake
2015-02-18T02:20:16.980Z,38.8243332,-122.8473358,0.99,0.57,md,6,96,0.008111,0.01,nc,nc72396505,2015-02-18T03:29:02.963Z,"9km WNW of The Geysers, California",earthquake
2015-02-18T02:16:19.400Z,-19.0884,-67.3373,236.39,4.2,mb,,56,2.006,1.24,us,usb000tq87,2015-03-04T06:30:35.751Z,"63km WSW of Challapata, Bolivia",earthquake
2015-02-18T02:13:29.000Z,62.4002,-151.2272,9.6,1.3,ml,,,,0.4,ak,ak11511457,2015-02-26T03:15:05.440Z,"58km W of Talkeetna, Alaska",earthquake
2015-02-18T02:12:49.620Z,37.3741667,-121.764,2.04,1.18,md,27,52,0.1021,0.05,nc,nc72396500,2015-02-20T07:38:01.983Z,"4km E of East Foothills, California",earthquake
2015-02-18T02:11:50.420Z,37.5631667,-118.8351667,5.16,0.16,md,9,298,0.02724,0.02,nc,nc72396495,2015-02-18T22:55:24.470Z,"15km SE of Mammoth Lakes, California",earthquake
2015-02-18T02:01:16.900Z,33.6621667,-116.7023333,18.25,0.55,ml,19,82,0.02473,0.12,ci,ci37318128,2015-02-19T21:34:35.757Z,"9km S of Idyllwild, California",earthquake
2015-02-18T01:56:56.000Z,61.7166,-151.7936,78.7,1.7,ml,,,,0.56,ak,ak11511451,2015-02-24T20:53:53.469Z,"92km W of Willow, Alaska",earthquake
2015-02-18T01:52:38.000Z,62.0914,-145.1148,19.7,1.2,ml,,,,0.55,ak,ak11517088,2015-02-24T20:54:29.738Z,"22km E of Glennallen, Alaska",earthquake
2015-02-18T01:43:01.539Z,41.8479,-119.6842,3.0926,1.19,ml,4,224.34,0.136,0.1645,nn,nn00483414,2015-02-18T07:17:52.901Z,"66km SE of Lakeview, Oregon",earthquake
2015-02-18T01:41:47.000Z,58.4529,-136.9964,0,2,ml,,,,0.89,ak,ak11517087,2015-02-26T03:15:25.359Z,"73km W of Gustavus, Alaska",earthquake
2015-02-18T01:41:16.470Z,35.4835,-118.2966667,1.1,1.42,ml,29,71,0.1381,0.2,ci,ci37318120,2015-02-18T17:14:07.500Z,"21km ESE of Bodfish, California",earthquake
2015-02-18T01:41:12.480Z,8.381,-102.9551,10,5,mb,,79,10.076,1.21,us,usb000tq7z,2015-03-04T06:16:59.717Z,"Northern East Pacific Rise",earthquake
2015-02-18T01:40:43.000Z,62.9808,-149.483,67.4,1.2,ml,,,,0.49,ak,ak11517086,2015-02-24T20:54:28.172Z,"53km SSW of Cantwell, Alaska",earthquake
2015-02-18T01:38:20.000Z,63.6896,-148.3968,87.8,1.2,ml,,,,0.3,ak,ak11511446,2015-02-24T20:54:09.297Z,"33km ESE of Healy, Alaska",earthquake
2015-02-18T01:34:22.640Z,37.1108333,-121.165,2.13,0.87,md,11,198,0.05721,0.05,nc,nc72396485,2015-02-20T04:00:06.285Z,"21km SW of Gustine, California",earthquake
2015-02-18T01:33:26.000Z,61.1568,-152.3158,4.6,1,ml,,,,0.45,ak,ak11511445,2015-02-26T03:15:04.577Z,"76km NW of Nikiski, Alaska",earthquake
2015-02-18T01:27:07.450Z,39.3141667,-122.798,10.11,1.27,md,13,90,0.151,0.11,nc,nc72396480,2015-02-20T07:02:05.257Z,"19km NNE of Upper Lake, California",earthquake
2015-02-18T01:16:17.570Z,8.285,-103.0536,10,5.5,mwc,,104,10.204,1.28,us,usb000tq7i,2015-03-04T06:11:25.381Z,"Northern East Pacific Rise",earthquake
2015-02-18T01:09:20.540Z,36.7156667,-121.2296667,0.03,0.61,md,20,141,0.03188,0.15,nc,nc72396475,2015-02-20T02:41:29.820Z,"16km SE of Ridgemark, California",earthquake
2015-02-18T01:08:17.870Z,-21.1367,-179.209,632.11,4.3,mb,,136,4.249,0.7,us,usc000tsnm,2015-03-04T06:00:15.685Z,"75km SW of Ndoi Island, Fiji",earthquake
2015-02-18T00:58:00.540Z,8.3511,-102.957,10,4.6,mb,,205,11.354,1.06,us,usb000tq7g,2015-03-04T05:28:09.779Z,"Northern East Pacific Rise",earthquake
2015-02-18T00:53:42.224Z,41.8449,-119.6837,3.8487,1.59,ml,3,312.34,0.139,0.0987,nn,nn00483413,2015-02-18T07:11:34.694Z,"66km SE of Lakeview, Oregon",earthquake
2015-02-18T00:50:46.860Z,36.059,-117.5916667,1.1,0.86,ml,13,80,0.08319,0.24,ci,ci37318112,2015-02-18T17:13:15.212Z,"31km ENE of Little Lake, California",earthquake
2015-02-18T00:50:00.000Z,60.7194,-146.7162,26.5,1.7,ml,,,,0.56,ak,ak11511439,2015-02-24T20:54:08.641Z,"49km SSW of Valdez, Alaska",earthquake
2015-02-18T00:48:28.890Z,8.3227,-103.159,5,5.5,mwb,,80,11.411,1.29,us,usb000tq6v,2015-03-04T05:22:28.505Z,"Northern East Pacific Rise",earthquake
2015-02-18T00:48:06.180Z,38.8066673,-122.8213348,2.92,1.01,md,13,116,0.00651,0.02,nc,nc72396465,2015-02-18T01:42:06.833Z,"6km WNW of The Geysers, California",earthquake
2015-02-18T00:47:24.530Z,-35.1118,-70.896,99.05,4.7,mww,,56,0.332,0.81,us,usb000tq6n,2015-03-04T05:12:17.172Z,"33km ESE of Curico, Chile",earthquake
2015-02-18T00:33:15.390Z,38.8396683,-122.836998,2.66,0.43,md,8,106,0.001598,0.02,nc,nc72396460,2015-02-18T01:31:04.922Z,"9km NW of The Geysers, California",earthquake
2015-02-18T00:32:10.320Z,-22.8599,171.3396,9.24,4.3,mb,,119,4.595,0.58,us,usc000tsnu,2015-03-04T05:07:59.454Z,"89km SW of Ile Hunter, New Caledonia",earthquake
2015-02-18T00:31:50.280Z,38.8378333,-122.839,2.62,1.41,md,42,56,0.002845,0.04,nc,nc72396450,2015-02-28T09:33:03.286Z,"9km NW of The Geysers, California",earthquake
2015-02-18T00:31:46.530Z,38.8375,-122.8391667,2.38,1.04,md,34,55,0.003073,0.04,nc,nc72396445,2015-02-28T07:50:03.147Z,"9km NW of The Geysers, California",earthquake
2015-02-18T00:27:19.000Z,64.768,-147.4515,9.5,0.2,ml,,,,0.49,ak,ak11511353,2015-02-24T20:53:55.017Z,"5km SE of Badger, Alaska",earthquake
2015-02-18T00:25:30.580Z,36.7916667,-121.4986667,4.97,0.39,md,13,96,0.02508,0.08,nc,nc72396440,2015-02-20T02:23:25.910Z,"6km SSE of San Juan Bautista, California",earthquake
2015-02-18T00:18:18.130Z,38.8151667,-122.7848333,2.41,0.46,md,12,64,0.003759,0.01,nc,nc72396435,2015-02-20T06:56:05.388Z,"4km NNW of The Geysers, California",earthquake
2015-02-18T00:10:01.440Z,49.386,-120.5225,0.01,2.32,md,7,219,0.5964,0.2,uw,uw60971081,2015-02-21T23:31:30.960Z,"8km S of Princeton, Canada",explosion
2015-02-18T00:03:19.000Z,63.373,-151.7763,5.4,1.1,ml,,,,0.64,ak,ak11511249,2015-02-24T20:54:07.897Z,"141km W of Cantwell, Alaska",earthquake
2015-02-18T00:01:13.910Z,37.4888333,-114.0515,5.47,2.4,ml,14,62,0.157,0.15,uu,uu60102167,2015-02-18T18:01:32.063Z,"30km WSW of Enterprise, Utah",earthquake
2015-02-18T00:00:50.000Z,64.9742,-147.3752,0,1.7,ml,,,,0.68,ak,ak11511247,2015-02-24T20:53:54.209Z,"20km NNE of Badger, Alaska",earthquake
2015-02-17T23:58:47.220Z,36.1332,-97.6846,5.09,2.6,mb_lg,,70,0.384,0.38,us,usb000tq5j,2015-03-04T04:38:12.619Z,"19km E of Hennessey, Oklahoma",earthquake
2015-02-17T23:55:11.700Z,36.0531667,-117.6005,2.29,0.29,ml,9,107,0.09047,0.11,ci,ci37318096,2015-02-19T21:28:20.692Z,"30km ENE of Little Lake, California",earthquake
2015-02-17T23:53:56.000Z,62.7162,-148.9745,59.3,2.6,ml,,,,0.6,ak,ak11511241,2015-03-04T04:32:07.861Z,"72km NE of Talkeetna, Alaska",earthquake
2015-02-17T23:52:23.180Z,38.8419991,-122.8383331,2.44,0.56,md,14,94,0.004066,0.02,nc,nc72396425,2015-02-18T00:17:05.195Z,"10km WNW of Cobb, California",earthquake
2015-02-17T23:51:57.170Z,35.6678333,-121.1171667,3.12,1.16,md,21,125,0.03302,0.08,nc,nc72396420,2015-02-20T10:27:03.169Z,"7km ENE of San Simeon, California",earthquake
2015-02-17T23:48:08.755Z,37.1785,-117.2423,0,0.02,ml,4,168.26,0.259,0.1103,nn,nn00484686,2015-02-26T08:14:14.465Z,"52km NW of Beatty, Nevada",earthquake
2015-02-17T23:46:47.000Z,51.339,177.8083,25.9,2.6,ml,,,,0.5,us,usc000ts1g,2015-03-04T04:23:16.795Z,"83km SW of Little Sitkin Island, Alaska",earthquake
2015-02-17T23:44:58.730Z,33.1056667,-116.153,13.22,0.93,ml,13,184,0.1213,0.25,ci,ci37318088,2015-02-18T17:13:17.217Z,"5km SSW of Ocotillo Wells, California",earthquake
2015-02-17T23:38:52.000Z,63.3329,-144.952,5,1.7,ml,,,,0.56,ak,ak11511238,2015-02-21T01:30:28.632Z,"61km SSE of Deltana, Alaska",earthquake
2015-02-17T23:35:35.597Z,41.8422,-119.6465,6.5083,1.41,ml,4,225.9,0.158,0.125,nn,nn00484688,2015-02-26T08:20:30.729Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-17T23:27:28.470Z,49.201,-124.7425,2.42,0.66,md,6,183,0.04851,0.06,uw,uw60971071,2015-02-21T23:27:21.660Z,"6km SE of Port Alberni, Canada",earthquake
2015-02-17T23:25:20.185Z,41.8444,-119.6649,6.3099,0.86,ml,4,225.23,0.147,0.0393,nn,nn00484684,2015-02-26T07:55:22.018Z,"68km SE of Lakeview, Oregon",earthquake
2015-02-17T23:14:49.201Z,41.8417,-119.6485,7.787,1.11,ml,4,225.95,0.158,0.0955,nn,nn00484683,2015-02-26T07:50:55.602Z,"69km ESE of Lakeview, Oregon",earthquake
2015-02-17T23:07:45.530Z,38.8336678,-122.8531647,2,1.01,md,15,80,0.006765,0.1,nc,nc72396410,2015-02-18T00:40:16.245Z,"10km NW of The Geysers, California",earthquake
2015-02-17T23:01:20.433Z,41.8451,-119.6494,7.7615,1.85,ml,5,225.39,0.155,0.0999,nn,nn00483411,2015-02-21T23:23:43.500Z,"74km SE of Lakeview, Oregon",earthquake
2015-02-17T22:52:57.160Z,38.8356667,-122.7853317,2.05,0.43,md,7,103,0.00983,0.01,nc,nc72396400,2015-02-17T23:14:04.077Z,"5km WNW of Cobb, California",earthquake
2015-02-17T22:45:39.760Z,46.8798333,-121.781,1.86,0.52,md,7,151,0.03013,0.16,uw,uw60971051,2015-02-18T01:55:08.660Z,"31km NNW of Packwood, Washington",earthquake
2015-02-17T22:43:25.900Z,38.833,-122.7835,2.62,1.46,md,46,54,0.007599,0.05,nc,nc72396390,2015-02-28T08:42:02.277Z,"5km WNW of Cobb, California",earthquake
2015-02-17T22:33:53.740Z,48.0898333,-121.9435,0.01,1.49,md,12,90,0.1061,0.21,uw,uw60971046,2015-02-21T23:08:16.220Z,"1km ENE of Granite Falls, Washington",explosion
2015-02-17T22:26:21.568Z,41.8525,-119.6475,6.0803,1.51,ml,5,224.21,0.15,0.1123,nn,nn00483376,2015-02-17T22:58:02.195Z,"68km ESE of Lakeview, Oregon",earthquake
2015-02-17T22:25:18.850Z,41.8495,-119.6786,3.5367,1.42,ml,3,314.13,0.137,0.0184,nn,nn00483377,2015-02-17T23:35:56.177Z,"66km SE of Lakeview, Oregon",earthquake
2015-02-17T22:07:31.920Z,33.6235,-116.6785,13.89,0.5,ml,17,80,0.04545,0.07,ci,ci37318080,2015-02-19T17:17:50.409Z,"8km N of Anza, California",earthquake
2015-02-17T22:04:13.230Z,33.6726667,-116.7123333,15.59,0.64,ml,23,73,0.03843,0.18,ci,ci37318072,2015-02-18T17:13:26.934Z,"8km S of Idyllwild, California",earthquake
2015-02-17T22:01:04.540Z,35.8518333,-117.74,10.95,0.65,ml,12,62,0.04768,0.24,ci,ci37318064,2015-02-19T18:40:49.449Z,"18km ESE of Little Lake, California",earthquake
2015-02-17T21:59:51.000Z,60.1193,-152.7759,100.4,2.1,ml,,,,0.53,ak,ak11511124,2015-02-20T23:36:09.032Z,"40km S of Redoubt Volcano, Alaska",earthquake
2015-02-17T21:57:47.041Z,41.8437,-119.6748,1.453,1.23,ml,4,225.2,0.143,0.1409,nn,nn00484677,2015-02-26T07:28:44.818Z,"67km SE of Lakeview, Oregon",earthquake
